State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Mizoram,Kolasib,Thingdawl,Bairabi,73376,FCI Godown,Bairabi,01:48.8,Agro ,Warehouse,24.20155585,92.54225671
Mizoram,Kolasib,Thingdawl,Bairabi,73376,Village Council House,Bairabi,49:59.1,Transport/Admin,Panchayat Headquarter,24.18508592,92.53414702
Mizoram,Kolasib,Thingdawl,Bairabi,73376,Primary Health Centre Bairabi,Bairabi,59:44.8,Medical ,Primary Health Centre,24.18626585,92.5372646
Mizoram,Kolasib,Thingdawl,Bairabi,73376,Bazar Shed,Bairabi,50:38.3,Agro ,Mandi (Notified),24.19418514,92.5400573
Mizoram,Kolasib,Thingdawl,Bairabi,73376,Saw Mills cum Furniture Work,Bairabi,56:18.6,Agro ,Agro Industry,24.19256508,92.53945649
Mizoram,Aizawl,Thingsulthliah,Tawizo,1036315,High School,Tawizo,01:20.8,Education ,High School - General,23.56326929,92.96018369
Mizoram,Aizawl,Thingsulthliah,Tawizo,1036315,village council house,tawizo,00:55.9,Transport/Admin,Panchayat Headquarter,23.60997333,92.97481667
Mizoram,Mamit,Zawlnuam,Chuhvel,235417,Admin,Chuhvel,44:37.5,Transport/Admin,Panchayat Headquarter,24.12772167,92.468785
Mizoram,Mamit,Zawlnuam,Tuidam,1064340,government tuidam high school,tuidam,51:44.1,Education ,High School - General,23.9281142,92.36776901
Mizoram,Mamit,Zawlnuam,Tuidam,1064340,market,tuidam,58:57.7,Agro ,Mandi (Notified),23.92745958,92.36833853
Mizoram,Mamit,Zawlnuam,Moroicherra,716329,Warehouse,luimawi,59:54.2,Agro ,Warehouse,24.22205221,92.31373418
Mizoram,Mamit,Zawlnuam,Moroicherra,716329,Market,Luimawi,17:06.2,Agro ,Mandi (Notified),24.22476444,92.30991609
Mizoram,Mamit,Zawlnuam,Moroicherra,716329,Govt Middle School Luimawi,luimawi,01:20.0,Education ,High School - General,24.22488551,92.31434188
Mizoram,Saiha,Sangau,Archhuang,44802,bus stand,Archhuang,44:11.0,Transport/Admin,Bus Stand,22.6263927,93.07625537
Mizoram,Lawngtlai,Lawngtlai,Saizawh  E,938388,SSA mission School,Saizawh E,21:09.3,Education ,High School - General,22.36544404,92.8327491
Mizoram,Aizawl,Thingsulthliah,Dilkhan,302793,Village Council House,Dilkhan,32:45.3,Transport/Admin,Panchayat Headquarter,23.74487395,92.96177073
Mizoram,Saiha,Tuipang,Ainak,19232,Bus stand,Ainak,59:29.1,Transport/Admin,Bus Stand,22.37828612,93.16165378
Mizoram,Saiha,Tuipang,Ainak,19232,VC house,Ainak,58:35.2,Transport/Admin,Panchayat Headquarter,22.37836562,93.1626037
Mizoram,Lunglei,Lunglei,Thangte,1045946,Village Council House,Thangte,47:09.1,Transport/Admin,Panchayat Headquarter,22.77621376,92.77904644
Mizoram,Saiha,Sangau,Tialdawngilui,1055455,bus waiting,tialdawngillui,42:46.2,Transport/Admin,Bus Stand,22.59719689,93.09161892
Mizoram,Lunglei,Lungsen,Tlabung  II,1061173,"Gov,t high school",tlabung ll,59:13.5,Education ,High School - General,22.91477667,92.47385333
Mizoram,Lunglei,Lungsen,Tlabung  II,1061173,synod home mission school,tlabung ll,25:04.0,Education ,High School - General,22.90545,92.48498
Mizoram,Lawngtlai,Lawngtlai,Tuichawngtlang,1064332,Community Hall,Tuichawngtlang,43:17.0,Transport/Admin,Panchayat Headquarter,22.17557781,92.68756635
Mizoram,Lawngtlai,Lawngtlai,Tuichawngtlang,1064332,Govt. Middle School,Tuichawngtlang,46:03.4,Education ,High School - General,22.17961846,92.68564838
Mizoram,Lunglei,Lungsen,Tiperaghat,1059168,VC House,tiperaghat,29:56.9,Transport/Admin,Panchayat Headquarter,22.84193333,92.47474167
Mizoram,Saiha,Tuipang,Tuipang L,1064397,Bus Stand,Tuipang L,23:49.8,Transport/Admin,Bus Stand,22.30903633,93.00057036
Mizoram,Saiha,Tuipang,Tuipang L,1064397,High school,Tuipang L,13:39.9,Education ,High School - General,22.30918402,93.00216382
Mizoram,Lunglei,Hnahthial,Tuipui  D,1064404,High School,Tuipui D,20:04.3,Education ,High School - General,22.9034394,92.92960921
Mizoram,Lunglei,Hnahthial,Tuipui  D,1064404,High School General,Tuipui D,03:46.5,Education ,High School - General,22.9034394,92.92960921
Mizoram,Champhai,Khawbung,Thekte,1048599,High School,Vengsang,29:31.6,Education ,High School - General,23.04672154,93.26185207
Mizoram,Saiha,Tuipang,College Veng,237131,Bus Stand,College Veng(Middle),56:51.2,Transport/Admin,Bus Stand,22.49535667,92.98327167
Mizoram,Saiha,Tuipang,College Veng,237131,Lorrain English School,Upper College veng,42:57.5,Education ,High School - General,22.49457667,92.98434833
Mizoram,Saiha,Tuipang,College Veng,237131,High School,Upper College veng,41:21.2,Education ,High School - General,22.49463167,92.984125
Mizoram,Saiha,Tuipang,College Veng,237131,Super Market,AOC,01:53.6,Agro ,Warehouse,22.49582333,92.98566
Mizoram,Lunglei,Lunglei,Thlengang,1052133,Government Primary School,Thlengang,55:26.7,Education ,High School - General,22.67584167,92.913395
Mizoram,Lunglei,Lunglei,Thlengang,1052133,Upper Primary School,Thlengang,06:03.0,Education ,High School - General,22.67561167,92.91385667
Mizoram,Lunglei,Lungsen,Tuichawng,1064331,mahabodhi residential school,tuichawng,31:36.8,Education ,High School - General,22.9251,92.52994167
Mizoram,Champhai,Khawzawl,Rabung,884072,Collection centre,Rabung,40:41.1,Agro ,Collection Centre or Pack House,23.68506879,93.20011062
Mizoram,Champhai,Khawzawl,Rabung,884072,Higher secondary school,Rabung,15:45.2,Education ,Higher Secondary School,23.67750015,93.20925539
Mizoram,Champhai,Khawzawl,Rabung,884072,Primary Health Centre,Rabung,20:42.3,Medical ,Primary Health Centre,23.67853045,93.20272386
Mizoram,Champhai,Khawzawl,Rabung,884072,Village council house,Rabung,56:47.1,Transport/Admin,Panchayat Headquarter,23.68591503,93.20035268
Mizoram,Lawngtlai,Lawngtlai,Diltlang,302893,Govt. Diltlang High School.,Diltlang,43:02.9,Education ,High School - General,22.48771238,92.72541129
Mizoram,Lawngtlai,Lawngtlai,Diltlang,302893,Village Council House.,Diltlang,46:31.0,Transport/Admin,Panchayat Headquarter,22.4923716,92.72502381
Mizoram,Saiha,Tuipang,Khopal,559767,VC House,Khopai,10:49.4,Transport/Admin,Panchayat Headquarter,22.18383897,93.02620223
Mizoram,Saiha,Tuipang,Khopal,559767,Birds Eye Chilli Godown,Khopai,07:58.9,Agro ,Warehouse,22.18785598,93.0253867
Mizoram,Saiha,Tuipang,Khopal,559767,Centenary Lungphun kawn,Khopai,08:28.7,Transport/Admin,Bus Stand,22.18550404,93.02520343
Mizoram,Saiha,Tuipang,Khopal,559767,Bazar shed,Khopai,09:22.4,Agro ,Warehouse,22.18549902,93.02523473
Mizoram,Saiha,Tuipang,Khopal,559767,Store House for Agriculture Products,Khopai,07:08.5,Agro ,Warehouse,22.18783086,93.02546676
Mizoram,Lawngtlai,Lawngtlai,Zochachhuah,1112932,"Govt. Primary School,",Zochachhuah,51:12.7,Education ,High School - General,22.13417872,92.77339065
Mizoram,Lunglei,Lungsen,Bindiasora,165668,Community Hall,Bindiasora,49:26.6,Transport/Admin,Panchayat Headquarter,22.89295,92.436045
Mizoram,Lawngtlai,Chawngte,Kukurduleya,594091,school,kukurduleya,00:53.8,Education ,High School - General,22.47848332,92.55477726
Mizoram,Lawngtlai,Chawngte,Bajeisora  K Nagar,75320,Middle School,Bajeisora K Nagar,31:27.7,Education ,High School - General,22.62783408,92.63995886
Mizoram,Lawngtlai,Chawngte,Bajeisora  K Nagar,75320,Village Council Court,Bajeisora K Nagar,32:38.1,Transport/Admin,Panchayat Headquarter,22.62781262,92.63963699
Mizoram,Lawngtlai,Chawngte,Bajeisora  K Nagar,75320,Community Hall,Bajeisora K Nagar,31:57.9,Transport/Admin,Panchayat Headquarter,22.62775975,92.63995332
Mizoram,Lunglei,Hnahthial,Thingsai,1050777,vc house,Thingsai,45:39.7,Transport/Admin,Panchayat Headquarter,22.93293512,93.08279412
Mizoram,Lunglei,Hnahthial,Thingsai,1050777,higher secondary school,Thingsai,46:03.2,Education ,Higher Secondary School,22.92997788,93.08396019
Mizoram,Lunglei,Lunglei,Thuampui,1054136,RMSA SeconderySchool,Thuampui,17:54.4,Education ,Higher Secondary School,22.97953,92.70280833
