State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Sikkim,West Sikkim,Gyalshing,Sangacholing,948684,organic shop,pelling,41:33.4,Agro ,Agro Industry,27.30061702,88.23565066
Sikkim,South,Ravongla,Ningang,782589,Bus Stand,Ningang,21:52.1,Transport/Admin,Bus Stand,27.27603785,88.38057663
Sikkim,South,Namchi,Gangyap,1282782,United Bank Of India,Namchi,53:22.7,Transport/Admin,Bank,27.16667671,88.36133005
Sikkim,South,Namchi,Gangyap,1282782,Namchi district hospital,gangyap,01:39.5,Medical ,Bedded Hospital,27.16597667,88.36031
Sikkim,South,Namchi,Gangyap,1282782,"Axis Bank, Namchi",Gangyep,46:39.7,Transport/Admin,Bank,27.16588569,88.36192853
Sikkim,South,Namchi,Gangyap,1282782,Roads and bridges department,gangyap,01:10.8,Transport/Admin,Block Headquarter,27.16583333,88.35891667
Sikkim,South,Namchi,Gangyap,1282782,ICICI Bank,Namchi ICICI Bank,56:30.2,Transport/Admin,Bank,27.16651833,88.36210833
Sikkim,South,Namchi,Gangyap,1282782,State Bank Of Sikkim,Namchi State Bank Of Sikkim,02:17.0,Transport/Admin,Bank,27.16681167,88.36142
Sikkim,North,Chungthang,Rabom Chaten,884052,Veterinary Hospital,Lachen,40:58.4,Medical ,Veterinary Hospital,27.65713664,88.60466517
Sikkim,East,Gangtok,Deorali,1182656,Sikkim anti rabies and animal health division,deorali Gangtok,18:07.0,Medical ,Veterinary Hospital,27.333031,88.6146301
Sikkim,East,Gangtok,Deorali,1182656,state veterinary polyclinic hospital deorali,deorali Gangtok,18:40.8,Medical ,Veterinary Hospital,27.333031,88.6146301
Sikkim,West Sikkim,Gyalshing,M Lingchom,1283247,gram prasashan kendra,m Lingchom,12:07.3,Transport/Admin,Panchayat Headquarter,27.28076833,88.21008667
Sikkim,West Sikkim,Gyalshing,M Lingchom,1283247,Stockman Center,M Lingchom,11:17.5,Medical ,Veterinary Hospital,27.279255,88.20456
Sikkim,South,Ravongla,U  Lingi,1067455,Panchayat Headquarters,U Lingi,29:25.8,Transport/Admin,Panchayat Headquarter,27.37116569,88.46704967
Sikkim,South,Ravongla,U  Lingi,1067455,Government Senior Secondary school,U Lingi,30:24.1,Education ,High School - General,27.37317644,88.46501356
Sikkim,North,Mangan,LINGDONG,627383,Sonam Choda Lepcha Memorial High School,"Lingdong, Dzongu",10:45.9,Education ,High School - General,27.50881833,88.52306333
Sikkim,North,Mangan,Kabi,475720,Kalzang Gyatso Senior Secondary School,Kabi,11:43.5,Education ,Higher Secondary School,27.39874887,88.61036536
Sikkim,North,Mangan,Kabi,475720,Block District Office,Kabi,10:18.9,Transport/Admin,Block Headquarter,27.40713635,88.62098521
Sikkim,North,Mangan,Kabi,475720,Village Administrative Centre,Kabi,59:05.9,Transport/Admin,Panchayat Headquarter,27.39724374,88.62041003
Sikkim,North,Mangan,Kabi,475720,Kabi Sub Division Office,Kabi,34:46.7,Transport/Admin,Block Headquarter,27.40012401,88.61037017
Sikkim,North,Mangan,Kabi,475720,Phensang Senior Secondary School,Phensang,25:22.3,Education ,Higher Secondary School,27.41606257,88.60842006
Sikkim,South,Namchi,L Salghari,1114425,SIKKIM COOPERATIVE MILK PRODUCERS UNION LIMITED,Karfectar,46:24.3,Agro ,Agro Industry,27.14172504,88.28390535
Sikkim,South,Namchi,L Salghari,1114425,car Plaza,Jorthang,45:43.3,Transport/Admin,Bus Stand,27.13215399,88.28268342
Sikkim,South,Namchi,L Salghari,1114425,Office of SIKKIM NATIONAL TRANSPORT,Jorethang,28:06.0,Transport/Admin,Bus Stand,27.13039349,88.28643582
Sikkim,South,Namchi,L Salghari,1114425,Sub division magistrate office.,Jorethang,00:50.6,Transport/Admin,Block Headquarter,27.13254728,88.28029235
