State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Haryana,Charkhi Dadri,Dadri-I,Mehrana,1262233,Govt veterinary hospital,Mahrana,26:31.9,Medical ,Veterinary Hospital,28.55172,76.32448167
Haryana,Charkhi Dadri,Dadri-I,Mehrana,1262233,VETERINARY HOSPITAL ,Mahrana,31:24.0,Medical ,Veterinary Hospital,28.55177885,76.32445031
Haryana,Charkhi Dadri,Dadri-I,Mehrana,1262233,Central Bank Of India,Mahrana,26:04.1,Transport/Admin,Bank,28.555115,76.32124167
Haryana,Charkhi Dadri,Dadri-I,Mehrana,1262233,Veer Shahid Kuldeep Singh GOVT High school,Mahrana,27:11.0,Education ,High School - General,28.55745167,76.32304333
Haryana,Charkhi Dadri,Dadri-I,Mehrana,1262233,Haryana Sr Sec School,mahrana,17:43.8,Education ,Higher Secondary School,28.56721167,76.320875
Haryana,Charkhi Dadri,Dadri-I,Mehrana,1262233,GOVT HIGH SCHOOL ,Mahrana,31:07.1,Education ,High School - General,28.55744158,76.32301549
Haryana,Charkhi Dadri,Dadri-I,Mehrana,1262233,Haryana College of Education,mahrana,29:03.1,Education ,Degree College,28.569695,76.31677333
Haryana,Charkhi Dadri,Dadri-I,Mehrana,1262233,panchayat Headquarter,Mahrana,23:56.4,Transport/Admin,Panchayat Headquarter,28.55495,76.32214333
Haryana,Charkhi Dadri,Dadri-II,Fatehgarh,1262284,SawtantartaSenaniNanak GovtChand SrSecSchool,Fategarh,35:47.0,Education ,Higher Secondary School,28.6529147,76.22878698
Haryana,Charkhi Dadri,Dadri-II,Fatehgarh,1262284,Panchyat Headquarter,Fategarh,37:24.0,Transport/Admin,Panchayat Headquarter,28.6581553,76.22407482
Haryana,Charkhi Dadri,Dadri-II,Fatehgarh,1262284,Veterinary Dispensary,Fategarh,36:28.9,Medical ,Veterinary Hospital,28.65403415,76.22939004
Haryana,Palwal,Hassanpur,Karimpur,1262347,S S P Public School,Karimpur,24:19.2,Education ,High School - General,28.02183667,77.46937667
Haryana,Palwal,Hassanpur,LIkhi,1262351,g s sr sec school,likhi,46:59.8,Education ,Higher Secondary School,27.96933402,77.46926176
Haryana,Palwal,Hassanpur,LIkhi,1262351,veterinary hospital,likhi,33:14.8,Medical ,Veterinary Hospital,27.96766853,77.46774542
Haryana,Palwal,Hassanpur,LIkhi,1262351,sub health center,likhi,36:18.5,Medical ,Primary Health Centre,27.96770515,77.46785809
Haryana,Palwal,Hassanpur,LIkhi,1262351,g s public se sec school,likhi,40:16.8,Education ,Higher Secondary School,27.96932394,77.46927056
Haryana,Palwal,Hassanpur,Tikri Gujar,1262365,S D Public And Convent Sr Sec School,Tikri Gujar,41:56.4,Education ,Higher Secondary School,28.05891333,77.43733
Haryana,Palwal,Hassanpur,Tikri Gujar,1262365,Panchayat Headquarter,Tikri Gujar,41:28.8,Transport/Admin,Panchayat Headquarter,28.05953333,77.43887833
Haryana,Palwal,Palwal,Dholagarh,1262484,bps public school,dholagarh,56:07.6,Education ,Higher Secondary School,28.11651886,77.32993126
Haryana,Palwal,Palwal,Rakhota,1262551,gram sachivalya,rakhota,29:42.3,Transport/Admin,Panchayat Headquarter,28.11640616,77.2181483
Haryana,Mewat,Firozepur Jhirkha,Nimkhera,1262633,veterinary ,"neemkhera
",45:57.8,Medical ,Veterinary Hospital,27.79988358,77.1042
Haryana,Mewat,Firozepur Jhirkha,Nimkhera,1262633,GOVT school ,neemkhera,41:17.4,Education ,High School - General,27.7979785,77.10585285
Haryana,Mewat,Nagina,Jalalpur Nuh,1262684,Panchayat Bhawan,Mahun,30:24.2,Transport/Admin,Panchayat Headquarter,27.97564924,76.99192464
Haryana,Kurukshetra,Ismailabad,Thol 289,1282900,shri arvindo Baba Tej nath school,thol,22:07.5,Education ,Higher Secondary School,30.16905508,76.71374756
Haryana,Kurukshetra,Ismailabad,Thol 289,1282900,primary health centre,thol,23:47.3,Medical ,Primary Health Centre,30.15820458,76.71765704
Haryana,Sonepat,Murthal,Kami,1282950,Government  high school,kami,42:04.8,Education ,High School - General,29.05127455,77.02169437
Haryana,Sonepat,Murthal,Kami,1282950,panchayat bhavan,kami,11:05.1,Transport/Admin,Panchayat Headquarter,29.05122699,77.02073463
Haryana,Sonepat,Murthal,Kami,1282950,veterinary hospital,kami,12:19.5,Medical ,Veterinary Hospital,29.05124062,77.01807416
Haryana,Sonepat,Murthal,Jhundpur,1282968,VETENERY HOSPITAL,JHUNDPUR,23:59.8,Medical ,Veterinary Hospital,28.95303202,77.16648497
Haryana,Sonepat,Murthal,Jhundpur,1282968,MJ WAREHOUSING PVT LTD,JHUNDPUR,05:25.2,Agro ,Warehouse,28.94157456,77.17650163
Haryana,Sonepat,Murthal,Jhundpur,1282968,SUB HEALTH CENTRE,JHUNDPUR,15:29.3,Medical ,Community Health Centre,28.95305157,77.16686368
