State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Punjab,Jalandhar,Shahkot,Sadakpur,931335,panchayat ghar,saidpur jhiri,17:54.7,Transport/Admin,Panchayat Headquarter,31.08582873,75.33072944
Punjab,Jalandhar,Shahkot,Sadakpur,931335,school,sadakpur,49:45.4,Education ,High School - General,31.08087928,75.39453323
Punjab,Patiala,Ghanour,Sah pur raian,934041,Shahpur Araian,Shahpur Araian,56:21.9,Transport/Admin,Panchayat Headquarter,30.37201531,76.59528287
Punjab,Hoshiarpur,Hoshiarpur-2,Sahri,936198,The Sahri Cooperative Agr Service Society Ltd,Vill Sahri,41:29.3,Transport/Admin,Bank,31.46698803,75.84993057
Punjab,Hoshiarpur,Hoshiarpur-2,Sahri,936198,PNB,Vill Sahri,34:41.9,Transport/Admin,Bank,31.46770575,75.8483914
Punjab,Moga,Kot  Ise Khan,Said Jalalpur,936815,panchayat headquarter ,said jalalpur,35:15.8,Transport/Admin,Panchayat Headquarter,31.0252431,75.23284405
Punjab,Moga,Kot  Ise Khan,Saide Shah Wala,937032,cooperative society ,saide Shah  wala,58:31.6,Agro ,Collection Centre or Pack House,31.05632345,75.13619073
Punjab,Moga,Kot  Ise Khan,Saide Shah Wala,937032,panchayat head quarter ,saideshahwala ,03:58.9,Transport/Admin,Panchayat Headquarter,31.04928358,75.13341674
Punjab,Fatehgarh Sahib,Khamano,Saidpur Kalan,937317,Bus stop,saidpur kalan,21:06.6,Transport/Admin,Bus Stand,30.73908333,76.32538333
Punjab,Kapurthala,Nadala,Saitpur,938287,panchayat office,saitpur,20:51.8,Transport/Admin,Panchayat Headquarter,31.56145139,75.45128843
Punjab,Hoshiarpur,Dasuya,Sajjna,938721,Panchayat Headquarters,Sajjana,56:37.3,Agro ,Is Part of Rurban Cluster?,31.811151,75.73805909
Punjab,Kapurthala,Sultanpur,Salahpur,940525,fuel station,sultanpur,00:52.5,Transport/Admin,Fuel Station,31.22238338,75.19542631
Punjab,Fatehgarh Sahib,Amloh,Salana Dulla Singh Wala,941095,Canara Bank,salana Dulla Singh Wala,19:21.9,Transport/Admin,Bank,30.66072333,76.19811669
Punjab,Fatehgarh Sahib,Amloh,Salana Dulla Singh Wala,941095,Cooperative Bank,Salana Dulla Singh wala,19:45.8,Transport/Admin,Bank,30.66178417,76.19921355
Punjab,Fatehgarh Sahib,Amloh,Salana Dulla Singh Wala,941095,Veterinary hospital ,salana Dulla Singh Wala ,20:17.8,Medical ,Veterinary Hospital,30.66194405,76.19985498
Punjab,Fatehgarh Sahib,Amloh,Salana Dulla Singh Wala,941095,Gram,Salana Dulla Singh Wala,20:01.7,Transport/Admin,Panchayat Headquarter,30.66181156,76.19918582
Punjab,Fatehgarh Sahib,Amloh,Salana Dulla Singh Wala,941095,Panchayat ghar,salana Dulla Singh Wala,19:09.1,Transport/Admin,Panchayat Headquarter,30.65935555,76.19749473
Punjab,Kapurthala,Kapurthala,Ibban,429802,panchyat headquarters,ibban,03:49.4,Transport/Admin,Panchayat Headquarter,31.33914736,75.44843545
Punjab,Kapurthala,Kapurthala,Ibban,429802,bank,ibban,05:27.5,Transport/Admin,Bank,31.34985167,75.46821167
Punjab,Kapurthala,Kapurthala,Ibban,429802,primary health centre,ibban,03:34.9,Medical ,Primary Health Centre,31.34125639,75.44971667
Punjab,Hoshiarpur,Tanda,Ibrahimpur,430016,Panchayat Headquarter ,Ibrahimpur ,26:28.4,Transport/Admin,Panchayat Headquarter,31.72777303,75.5838983
Punjab,Hoshiarpur,Tanda,Ibrahimpur,430016,Panchayat Headquarter ,Ibrahimpur,27:16.9,Transport/Admin,Fuel Station,31.7277047,75.58393337
Punjab,Hoshiarpur,Hoshiarpur-2,Bhillowal,150033,Panchayat Ghar,Bhillowal,08:32.7,Transport/Admin,Panchayat Headquarter,31.42875256,75.98394654
Punjab,Hoshiarpur,Hoshiarpur-2,Bhillowal,150033,Shri Radhe Rice Mills,Bhillowal,49:46.0,Agro ,Agro Industry,31.43217921,75.99154224
Punjab,Ropar,Anandpur Sahib,Bhlowal,152342,panchayat headquarter,bhlowal,21:31.6,Transport/Admin,Panchayat Headquarter,31.32291436,76.42440924
Punjab,Gurdaspur,Kahnuwan,Bhoosh,154713,gurudwara,village bhoosh,27:48.1,Transport/Admin,Panchayat Headquarter,31.92607872,75.4914249
Punjab,Hoshiarpur,Mahilpur,Bhrta,155949,Panchayat Ghar,Bharta,08:53.1,Transport/Admin,Panchayat Headquarter,31.34426409,76.01076503
Punjab,Mukatsar,Kot  Bhai At Gidderbaha,Bhuttiwala,159194,Veterinary Hospital Village Bhuttiwala,Bhuttiwala,41:06.8,Medical ,Veterinary Hospital,30.4661267,74.64799264
Punjab,Mukatsar,Kot  Bhai At Gidderbaha,Bhuttiwala,159194,Mandi Village Bhuttiwala,Bhuttiwala,35:24.3,Agro ,Mandi (Notified),30.46522154,74.64784596
Punjab,Mukatsar,Kot  Bhai At Gidderbaha,Bhuttiwala,159194,Panchayat Headquarter Village Bhuttiwala,Bhuttiwala,40:53.3,Transport/Admin,Panchayat Headquarter,30.46485219,74.64985686
Punjab,Mukatsar,Kot  Bhai At Gidderbaha,Bhuttiwala,159194,Govt Higher Secondary school Village Bhuttiwala,Bhuttiwala,41:21.2,Education ,Higher Secondary School,30.46909993,74.6452148
Punjab,Moga,Nihal singh wala,Bilaspur,163837,purchase center ,Bilaspur ,20:01.8,Agro ,Mandi (Notified),30.60454833,75.37734833
Punjab,Moga,Nihal singh wala,Bilaspur,163837,bank,Bilaspur ,20:47.8,Transport/Admin,Bank,30.57355167,75.371285
Punjab,Moga,Nihal singh wala,Bilaspur,163837,higher secondery school ,Bilaspur ,12:02.3,Education ,Higher Secondary School,30.57185167,75.371405
Punjab,Moga,Nihal singh wala,Bilaspur,163837,sheller ,Bilaspur ,34:17.6,Agro ,Agro Industry,30.54855,75.36293333
Punjab,Nawashahar,Nawanshahr,BIROWAL,167832,panchyat ghar ,birowal,41:27.9,Transport/Admin,Panchayat Headquarter,31.08050657,76.23306667
Punjab,Mansa,Budhlada,boha,172711,Mandi,Boha,38:31.7,Agro ,Mandi (Notified),29.8307112,75.52887053
Punjab,Mansa,Budhlada,boha,172711,Fuel station,Boha,38:17.8,Transport/Admin,Fuel Station,29.81903335,75.52976373
Punjab,Mansa,Budhlada,boha,172711,Bus stand ,Boha,39:47.3,Transport/Admin,Bus Stand,29.83446554,75.5276397
Punjab,Mansa,Budhlada,boha,172711,Veterinary ,Boha,39:19.1,Medical ,Veterinary Hospital,29.84181528,75.52471068
Punjab,Mansa,Budhlada,boha,172711,Phc,Boha,38:40.8,Medical ,Primary Health Centre,29.83026854,75.52701833
Punjab,Gurdaspur,Gurdaspur,Sahowal,936099,Choudri Ram Singh Govt High school,Sahwal ,42:02.7,Education ,High School - General,32.08101318,75.47689614
Punjab,Nawashahar,Nawanshahr,SAID PUR KALAN,936844,Govt high school ,Saidpur kalan,23:11.1,Education ,High School - General,31.00571212,76.14115286
Punjab,Moga,Baghapurana,Samalsar,944225,senior secondary school,Smalsar,36:02.7,Education ,Higher Secondary School,30.64053527,74.99419226
Punjab,Moga,Baghapurana,Samalsar,944225,perchase centerr,Smalsar,37:10.1,Agro ,Mandi (Notified),30.63779813,75.00414844
Punjab,Mansa,Budhlada,Kalipur,490211,govt sen sec school,kalipur,22:07.3,Education ,Higher Secondary School,29.89955752,75.55477238
Punjab,Bathinda,Talwandi Sabo,Kamalu,495534,dharm,kamalu,48:38.9,Transport/Admin,Panchayat Headquarter,29.97812833,74.98681833
Punjab,Bathinda,Talwandi Sabo,Kamalu,495534,New babaeliana public school,kamalu,28:00.4,Education ,High School - General,29.97744333,74.98794667
Punjab,Bathinda,Talwandi Sabo,Kamalu,495534,phc,kamalu,48:04.4,Medical ,Primary Health Centre,29.97837333,74.98149333
Punjab,Bathinda,Talwandi Sabo,Kamalu,495534,govt school,kamalu,48:19.6,Education ,High School - General,29.978175,74.98146833
Punjab,Faridkot,Faridkot,Kamiana ,497299,education,kamiana,25:28.5,Education ,High School - General,30.65619833,74.72877333
Punjab,Faridkot,Faridkot,Kamiana ,497299,transport admin,kamiana,34:24.6,Transport/Admin,Panchayat Headquarter,30.65693,74.72777
Punjab,Ludhiana,Ludhiana II,Kanetch,502488,veterinary hospital,kanetch,36:51.2,Medical ,Veterinary Hospital,30.83077133,76.01019789
