State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Tripura,Dhalai,Salema,Prasanna Para,865369,MAHARANIPUR VC OFFICE,MAHARANIPUR SALEMA DHALAI TRIPURA,19:41.7,Transport/Admin,Panchayat Headquarter,24.06154564,91.82444483
Tripura,Sepahijala,Charilam,Herma,1387232,Don Bosco School Herma,"Rangmala, charilam RD block Sepahijala",21:57.3,Education ,High School - General,23.59975656,91.29281993
Tripura,Sepahijala,Charilam,Goutam Colony,1387249,Charilam HS School,"Charilam, Sepahijala",29:14.8,Education ,Higher Secondary School,23.63645793,91.31208236
Tripura,West Tripura,Jirania,Ranirbazar Group,1387619,Ranirbazar Daily Market,Ranirbazar Jirania West Tripura,36:35.1,Agro ,Mandi (Notified),23.8347,91.36598667
Tripura,West Tripura,Jirania,Ranirbazar Group,1387619,Mahanam Oil City,NH 08 Nalgaria Majlishpur Tripura,34:50.7,Transport/Admin,Fuel Station,23.830785,91.37295
Tripura,West Tripura,Jirania,Ranirbazar Group,1387619,UBI,Ranirbazar Debinagar,43:56.2,Transport/Admin,Bank,23.834955,91.36636833
Tripura,West Tripura,Jirania,Ranirbazar Group,1387619,RANIR BAZAR VIDYAMANDIR HIGHER SECONDARY SCHOOL,Ranirbazar Jirania West Tripura,24:58.0,Education ,Higher Secondary School,23.836845,91.36511167
Tripura,West Tripura,Jirania,Ranirbazar Group,1387619,Shishu Niketan HS School,Ranirbazar Municipal Council,37:41.7,Education ,Higher Secondary School,23.83417167,91.36591333
Tripura,Khowai,Khowai,BHAGYA TILLA,1388002,Seed and fertilizer center,paschim singhicherra,10:54.4,Agro ,Collection Centre or Pack House,24.08234597,91.61572227
Tripura,Sepahijala,Mohanbhog,BANAHARI PARA,1388053,MOHANBHOG HIGH SCHOOL,Mohanbhog Speahijala Tripura,26:42.6,Education ,High School - General,23.50140825,91.36453095
Tripura,Sepahijala,Mohanbhog,JHARJHARIA PARA,1388104,Baniacherra GP office,Baniacherra,24:57.0,Transport/Admin,Panchayat Headquarter,23.48663965,91.34270621
Tripura,Sepahijala,Mohanbhog,PREMTARI KAMAL CHO PARA BAZAR WEST,1388151,Uttar Taibandal ADC Village,Uttar Taibandal Bazar,22:32.8,Transport/Admin,Panchayat Headquarter,23.43728586,91.37461514
Tripura,Sepahijala,Mohanbhog,PREMTARI KAMAL CHO PARA BAZAR WEST,1388151,TAIBANDAL HIGHER SECONDARY SCHOOL,Uttar Taibandal Mohanbhog Sepahijala Tripura,22:54.8,Education ,Higher Secondary School,23.43306352,91.37401975
Tripura,Khowai,Khowai,SOUTH SEPAIHOUR,1388219,RAM MANIK SP HIGH SCHOOL,Purba Singhichhara Tripura,29:34.4,Education ,High School - General,24.06157462,91.64737787
Tripura,Sepahijala,Kathalia,Purba Para,1388572,NIRVOYPUR HIGH SCHOOL,Nirvoypur Paschim Para Kathlia Sepahijala Tripura,33:51.4,Education ,High School - General,23.36503248,91.29208731
Tripura,South Tripura,Rupaichari,Post master para,863230,Rupaichari PHC,Near Rupaichari Rd Block South Tripura ,38:49.0,Medical ,Primary Health Centre,23.07618,91.69312333
Tripura,Dhalai,Manu,Pritimani Para,866655,Pritimara GRaM,Pritimara Manu Dhalai Tripura,10:35.9,Agro ,GRaM (Notified),24.08368609,92.01125178
Tripura,South Tripura,Bagafa,Joydas Baishnab Para,471558,Radha Kishore Ganj Panchayet office ,R.K.Ganj,45:31.5,Transport/Admin,Panchayat Headquarter,23.2948094,91.57470278
